id,u,v,length_m,speed_kph,oneway,name
26026,36367,36366,42.71,100,0,
26027,28017,33549,1844.17,100,0,
26028,36358,667,16.03,50,0,Strada Bibescu Vodă
26029,4728,42845,40.67,50,1,Bulevardul Dimitrie Cantemir
26030,36405,4730,66.72,30,1,Calea Șerban Vodă
26031,20800,23535,46.93,50,1,Piața Eroii Revoluției
26032,1275,20505,71.09,50,1,Șoseaua Giurgiului
26033,4486,1275,12.35,50,1,Piața Eroii Revoluției
26034,6751,6752,173.18,50,0,
26035,9280,1964,153.61,100,0,
26036,1962,1963,2272.37,100,0,
26037,4019,28423,102.16,30,0,Bulevardul Regina Maria
26038,4013,4019,201.51,50,0,Bulevardul Regina Maria
26039,9890,22384,34.13,50,1,Calea Orșovei
26040,36377,36374,15.45,50,1,Strada Mihai Viteazul
26041,36375,36373,33.59,50,1,Strada Libertății
26042,36373,36378,37.73,30,1,Strada Libertății
26043,1305,36380,40.87,60,1,Șoseaua Viilor
26044,36381,19199,102.31,60,1,Calea Șerban Vodă
26045,36360,1304,15.60,50,0,
26046,36360,18928,74.62,50,1,Calea Șerban Vodă
26047,35374,45614,17.43,50,1,Calea Șerban Vodă
26048,36391,15965,35.55,90,1,
26049,22451,36391,36.73,90,1,
26050,15962,36392,34.08,90,1,Strada Ardealului
26051,36392,22452,32.11,90,1,Strada Ardealului
26052,36396,36398,37.79,90,1,
26053,36398,36397,35.65,90,1,
26054,36395,36394,30.69,90,1,
26055,15977,36395,32.64,90,1,
26056,15980,36399,274.57,80,0,Varianta de ocolire a municipiului Caransebeș
26057,33424,36401,30.31,50,1,Strada Ardealului
26058,36401,33426,26.44,30,1,Strada Ardealului
26059,22454,33425,26.71,30,1,Strada Ardealului
26060,33428,22454,23.98,50,1,Strada Ardealului
26061,15967,36402,41.74,30,1,Calea Timișoarei
26062,36402,15968,40.48,30,1,Calea Timișoarei
26063,15969,36403,34.06,30,1,Varianta de ocolire a municipiului Caransebeș
26064,36403,15971,36.21,30,1,Varianta de ocolire a municipiului Caransebeș
26065,36404,15972,31.69,30,1,
26066,15973,36404,32.47,30,1,
26067,36406,15958,89.52,100,1,Varianta de ocolire a municipiului Caransebeș
26068,15959,36406,87.08,100,1,Varianta de ocolire a municipiului Caransebeș
26069,15955,36407,99.55,50,1,Varianta de ocolire a municipiului Caransebeș
26070,36407,15956,97.86,30,1,Varianta de ocolire a municipiului Caransebeș
26071,89,18903,88.67,50,1,Splaiul Independenței
26072,36408,20817,50.56,40,1,Bulevardul Theodor Pallady
26073,4648,36413,59.55,50,1,Bulevardul Theodor Pallady
26074,36422,36141,18.98,100,0,
26075,13410,36422,526.75,100,0,
26076,5574,13417,201.79,50,0,Strada Andrei Șaguna
26077,5543,5544,215.59,50,0,
26078,4420,4415,958.95,90,0,
26079,36427,4042,42.73,50,1,Splaiul Independenței
26080,12935,36427,71.25,50,1,Splaiul Independenței
26081,36428,12935,34.24,50,1,Splaiul Independenței
26082,4066,36428,154.32,50,1,Splaiul Independenței
26083,36429,7,37.28,50,1,Splaiul Independenței
26084,36430,36429,37.81,50,1,Splaiul Independenței
26085,36431,655,77.75,50,1,Splaiul Independenței
26086,28284,1492,103.40,50,1,Splaiul Independenței
26087,36436,4066,42.88,50,1,Bulevardul Libertății
26088,18931,2082,36.67,50,1,Șoseaua Olteniței
26089,19387,54352,23.64,60,1,Șoseaua Mihai Bravu
26090,54352,34311,8.16,60,1,Șoseaua Mihai Bravu
26091,31639,54353,5.58,50,1,Bulevardul Camil Ressu
26092,54353,19388,27.53,50,1,Bulevardul Camil Ressu
26093,19388,54356,22.92,60,1,Șoseaua Mihai Bravu
26094,54356,19390,5.57,60,1,Șoseaua Mihai Bravu
26095,11114,31639,40.15,50,1,Bulevardul Camil Ressu
26096,12175,2,33.75,50,1,Bulevardul Camil Ressu
26097,17040,5788,49.94,30,1,Strada Tudor Vladimirescu
26098,29740,21980,79.66,40,1,Bulevardul Theodor Pallady
26099,36439,3255,47.82,90,0,Șoseaua de Centură
26100,4051,36440,54.69,50,1,Strada Halelor
26101,36441,4488,69.64,60,1,Șoseaua Giurgiului
26102,4488,36421,384.50,60,1,Șoseaua Giurgiului
26103,36442,36443,235.52,100,0,Varianta de ocolire a municipiului Caransebeș
26104,36407,36442,35.59,100,0,Varianta de ocolire a municipiului Caransebeș
26105,13168,21835,710.92,70,0,Strada Craiovei
26106,2012,4047,143.23,50,1,Splaiul Independenței
26107,43519,2012,8.59,50,1,Splaiul Independenței
26108,36225,6,86.56,50,1,Splaiul Independenței
26109,4047,4046,31.98,50,1,Splaiul Independenței
26110,4046,36445,150.97,50,1,Splaiul Independenței
26111,4053,36446,126.44,50,1,Splaiul Independenței
26112,36447,656,60.76,50,1,Splaiul Independenței
26113,8373,22978,332.47,50,1,Splaiul Independenței
26114,22978,25220,46.63,50,1,Splaiul Independenței
26115,16549,50723,18.91,60,1,Șoseaua Bucium
26116,39038,2194,101.05,50,0,Șoseaua de Centură
26117,36450,12709,42.58,50,1,
26118,4373,25395,83.32,50,1,Bulevardul Iuliu Maniu
26119,3034,4373,188.52,50,1,Bulevardul Iuliu Maniu
26120,36452,3034,64.96,50,1,Bulevardul Iuliu Maniu
26121,4372,36452,179.69,50,1,Bulevardul Iuliu Maniu
26122,25394,4372,53.61,50,1,Bulevardul Iuliu Maniu
26123,802,7860,32.97,50,1,Bulevardul Iuliu Maniu
26124,36454,36453,34.80,50,0,
26125,48214,22051,399.23,50,0,
26126,6930,7854,119.68,30,0,Șoseaua de Centură
26127,36455,6930,29.76,90,0,Șoseaua de Centură
26128,3818,17021,1017.69,50,0,Șoseaua de Centură
26129,36459,45787,36.39,50,1,Bulevardul Tudor Vladimirescu
26130,36458,36459,24.77,50,1,Bulevardul Tudor Vladimirescu
26131,4062,36458,317.98,50,1,Bulevardul Tudor Vladimirescu
26132,4058,36460,14.18,50,1,Șoseaua Panduri
26133,36460,4502,83.57,50,1,Șoseaua Panduri
26134,36461,36462,22.09,50,1,Șoseaua Panduri
26135,36462,13810,86.28,50,1,Șoseaua Panduri
26136,11574,23270,51.48,50,1,Bulevardul Iuliu Maniu
26137,25395,25396,33.10,50,1,Bulevardul Iuliu Maniu
26138,7848,7845,15.30,50,1,Bulevardul Geniului
26139,7846,7848,16.64,50,1,Bulevardul Iuliu Maniu
26140,7849,13083,510.75,50,1,Șoseaua Grozăvești
26141,36465,7846,48.35,50,1,Șoseaua Cotroceni
26142,9815,4744,73.71,60,1,Bulevardul Iuliu Maniu
26143,21088,37375,180.90,60,1,Bulevardul Iuliu Maniu
26144,4502,4059,40.95,50,1,Șoseaua Panduri
26145,31895,2343,666.73,50,1,Bulevardul Unirii
26146,31966,35519,139.50,90,1,Șoseaua de Centură
26147,9168,48808,176.28,50,1,Bulevardul Iuliu Maniu
26148,9282,38970,103.82,50,1,Bulevardul Iuliu Maniu
26149,4500,36469,47.30,60,1,Calea Rahovei
26150,36469,4617,49.52,60,1,Calea Rahovei
26151,4496,16644,58.37,60,0,Șoseaua Viilor
26152,1495,15336,24.81,30,1,Piața Regina Maria
26153,1496,15337,30.81,30,1,Piața Regina Maria
26154,36473,36474,7.20,30,1,Bulevardul Independenței
26155,36475,53582,33.85,50,1,Bulevardul Unirii
26156,53582,21059,22.50,50,1,Bulevardul Unirii
26157,36476,46777,113.54,50,1,Strada Bucegi
26158,29482,36476,119.05,50,1,Strada Bucegi
26159,36478,36477,15.97,50,1,Strada Bucegi
26160,36477,29482,48.46,50,1,Strada Bucegi
26161,24164,24163,211.44,50,0,Strada Libertății
26162,16389,36482,24.20,90,0,Strada Libertății
26163,6070,6069,134.89,90,0,
26164,95,36513,152.13,60,1,Calea Rahovei
26165,4163,9392,37.36,50,0,Bulevardul Eroii Sanitari
26166,36492,13087,5.87,70,1,Calea Bucureștilor
26167,36491,17002,32.40,50,0,Strada Atelierelor
26168,5789,36491,69.95,50,0,Strada Atelierelor
26169,54245,36493,512.64,70,1,Calea Moldovei
26170,36493,36494,65.20,70,1,Calea Moldovei
26171,36495,15090,135.03,70,1,Calea Moldovei
26172,36496,36495,9.76,90,1,Calea Moldovei
26173,36497,36498,367.24,50,1,Calea Moldovei
26174,36498,15095,367.45,50,1,Calea Moldovei
26175,2345,36499,17.34,50,0,Strada Cuza Vodă
26176,36501,36500,42.57,50,1,
26177,36502,36501,44.75,50,1,
26178,664,696,37.90,50,1,Piața Victor Babeș
26179,36504,14688,42.09,50,1,Splaiul Independenței
26180,8,53658,17.08,50,1,Splaiul Independenței
26181,36506,32202,21.65,50,1,Strada Mărășești
26182,36505,23691,45.85,30,1,Bulevardul Independenței
26183,32202,23690,42.53,50,1,Strada Mărășești
26184,48307,36506,23.08,50,1,Strada Mărășești
26185,23689,36507,44.95,50,1,Strada Mărășești
26186,36507,23693,50.83,30,1,Strada Mărășești
26187,16257,662,3.19,50,1,Piața Victor Babeș
26188,28800,28799,32.69,60,1,Bulevardul George Coșbuc
26189,28799,25775,33.71,30,1,Bulevardul George Coșbuc
26190,33301,25772,29.36,30,1,Bulevardul George Coșbuc
26191,25776,33301,35.70,60,1,Bulevardul George Coșbuc
26192,35740,44418,26.04,50,0,Strada Avram Iancu
26193,14485,10302,71.75,50,0,
26194,20435,6619,1171.22,100,0,Calea Bacăului
26195,36513,4499,25.79,60,1,Calea Rahovei
26196,4499,4498,171.89,60,1,Calea Rahovei
26197,36514,4068,68.52,50,1,Bulevardul Libertății
26198,4068,18902,46.34,50,1,Bulevardul Libertății
26199,25188,4064,187.05,50,1,Bulevardul Libertății
26200,25187,25188,20.26,50,1,Bulevardul Libertății
26201,24964,31905,264.44,50,1,Bulevardul Libertății
26202,36515,7853,135.73,50,1,Bulevardul Libertății
26203,7853,36516,19.47,50,1,Bulevardul Libertății
26204,36516,36517,22.45,50,1,Bulevardul Libertății
26205,36517,36518,117.42,50,1,Bulevardul Libertății
26206,36518,25185,27.35,50,1,Bulevardul Libertății
26207,36520,30457,91.46,130,1,
26208,30457,16443,93.02,130,1,
26209,36521,16445,185.32,130,1,
26210,16445,36522,75.15,130,1,
26211,36522,16411,492.65,130,1,
26212,16415,36524,887.50,130,1,
26213,36524,39569,115.41,130,1,
26214,39569,36525,106.54,130,1,
26215,20812,36536,1340.50,130,1,
26216,4489,35794,26.84,60,1,Calea Rahovei
26217,35794,14766,62.07,60,1,Calea Rahovei
26218,4490,4489,285.12,60,1,Calea Rahovei
26219,36527,36526,24.33,130,1,
26220,12005,36527,930.24,130,1,
26221,36529,36528,27.05,130,1,
26222,36528,16423,943.72,130,1,
26223,36530,36531,220.84,130,1,
26224,36532,36530,314.75,130,1,
26225,36533,36532,169.91,130,1,
26226,36534,36533,248.32,130,1,
26227,36531,41208,1076.65,130,1,
26228,41208,36529,681.79,130,1,
26229,16419,22017,60.57,130,1,
26230,36535,21998,96.77,130,1,
26231,16414,36535,981.88,130,1,
26232,30452,16454,122.74,130,1,
26233,36536,16415,366.99,130,1,
26234,34395,19469,117.71,130,1,
26235,17098,36537,337.84,130,1,
26236,662,663,7.43,50,1,Piața Victor Babeș
26237,30433,36538,378.77,130,1,
26238,30432,30433,502.53,130,1,
26239,36539,30432,208.05,130,1,
26240,16444,16421,2674.31,130,1,
26241,16421,36540,1046.93,130,1,
26242,36540,36539,937.38,130,1,
26243,44748,44750,781.87,130,1,
26244,44750,36541,153.97,130,1,
26245,36541,16463,2404.05,130,1,
26246,16462,16412,52.16,130,1,
26247,17087,17089,35.63,30,1,
26248,25556,17087,23.80,30,1,
26249,17091,25556,22.58,30,1,
26250,36545,36544,57.77,50,1,
26251,36547,13312,57.95,100,1,
26252,21361,36548,94.74,100,1,
26253,36548,13309,297.10,100,1,
26254,36549,21362,61.66,100,1,
26255,36550,36549,25.60,100,1,
26256,13306,36551,150.28,100,1,
26257,4063,7852,11.36,50,1,Piața Constituției
26258,21044,4063,63.69,50,1,Piața Constituției
26259,36552,39000,64.84,30,1,Centura de Vest
26260,32699,39000,25.28,30,0,
26261,2086,17145,24.05,30,1,Șoseaua Buftea
26262,17145,14828,41.47,30,1,Șoseaua Buftea
26263,13326,2087,129.59,30,1,Șoseaua Buftea
26264,20537,14826,18.68,30,1,
26265,20538,32698,26.03,30,1,
26266,32698,20537,4.38,30,1,
26267,14827,20538,33.81,30,1,
26268,6857,6677,10.63,30,1,Piața Romană
26269,6856,6857,38.25,30,1,Piața Romană
26270,4611,4610,58.77,60,1,Șoseaua Giurgiului
26271,36556,4613,39.52,60,1,Șoseaua Giurgiului
26272,33890,36556,36.30,60,1,Șoseaua Giurgiului
26273,4612,33890,56.63,60,1,Șoseaua Giurgiului
26274,36557,4612,178.87,60,1,Șoseaua Giurgiului
26275,4615,36557,18.08,50,1,Șoseaua Giurgiului
26276,36420,9169,165.94,50,1,Șoseaua Giurgiului
26277,24273,17163,57.36,100,1,Centura de Vest
26278,36558,24273,57.96,100,1,Centura de Vest
26279,1774,36559,58.85,100,1,Centura de Vest
26280,2877,1774,55.98,100,1,Centura de Vest
26281,36560,24270,43.16,100,1,Centura de Vest
26282,24270,2877,73.60,100,1,Centura de Vest
26283,21069,2649,22.07,100,1,Centura de Vest
26284,25674,21069,185.42,100,1,Centura de Vest
26285,2654,1768,698.03,100,1,Centura de Vest
26286,36561,13318,69.67,70,1,Centura de Vest
26287,36543,4491,116.12,60,1,Calea Rahovei
26288,14767,26974,101.91,60,1,Calea Rahovei
26289,26974,18925,369.67,60,1,Calea Rahovei
26290,32191,32609,73.82,60,1,Calea Rahovei
26291,36559,36563,115.10,100,1,Centura de Vest
26292,17701,36565,36.16,30,1,Strada Botizului
26293,35977,37418,12.70,30,0,Strada Botizului
26294,37418,35976,33.53,30,0,Strada Botizului
26295,24272,36564,41.05,100,1,Centura de Vest
26296,17163,24272,73.20,100,1,Centura de Vest
26297,36562,17678,40.18,40,1,
26298,36562,10976,45.00,30,1,
26299,17679,36562,5.32,30,1,
26300,10977,23688,47.07,40,1,
26301,10977,17679,40.01,30,1,
26302,15916,10978,47.73,30,1,
26303,23702,17152,171.40,40,1,Bulevardul Republicii
26304,17635,10976,37.50,40,1,
26305,10976,15916,20.41,30,1,
26306,33401,18439,41.84,30,1,
26307,14665,3460,14.51,50,1,Șoseaua Giurgiului
26308,19174,19173,74.76,50,1,Șoseaua Virtuții
26309,807,9751,30.85,50,1,Șoseaua Virtuții
26310,19173,657,32.19,50,1,Șoseaua Virtuții
26311,36128,36127,5.64,50,1,Strada Careiului
26312,36119,36128,52.42,50,1,Strada Careiului
26313,29163,36566,54.25,50,1,Șoseaua Olteniței
26314,2207,33737,4.90,50,1,Bulevardul Geniului
26315,2205,36569,1.22,50,1,Piața Danny Huwé
26316,4384,2205,3.83,50,1,Piața Danny Huwé
26317,10048,10049,1538.07,90,0,Transalpina
26318,36570,10047,140.28,90,0,Transalpina
26319,36571,10046,18.13,50,0,Transalpina
26320,32787,36571,94.23,50,0,Transalpina
26321,10045,32789,116.49,90,0,Transalpina
26322,10044,10045,99.79,90,0,Transalpina
26323,1278,36420,17.85,50,1,Șoseaua Giurgiului
26324,36421,2833,29.23,60,1,Șoseaua Giurgiului
26325,2833,1277,11.37,60,1,Șoseaua Giurgiului
26326,36572,1278,20.48,50,1,Șoseaua Giurgiului
26327,20385,51397,178.46,50,1,
26328,36573,28732,29.27,100,0,
26329,13813,13812,92.27,100,0,
26330,36574,28669,74.16,60,0,
26331,36575,32359,85.47,60,0,
26332,22358,33875,87.44,50,1,
26333,33878,22358,85.63,50,1,
26334,33873,33874,5.50,30,1,
26335,33875,33876,6.61,30,1,
26336,36576,7023,67.89,50,0,
26337,36577,32696,41.99,100,0,Calea București
26338,4026,2011,85.35,50,1,Splaiul Independenței
26339,36578,2838,17.28,60,1,Șoseaua Viilor
26340,32210,36470,53.04,60,0,Șoseaua Viilor
26341,32210,36578,39.96,60,1,Șoseaua Viilor
26342,2836,2837,49.65,60,1,Șoseaua Viilor
26343,2498,2499,49.21,90,0,Centura de Est / Strada Brumărelelor
26344,36579,35354,139.82,90,0,Centura de Est
26345,36580,22615,47.83,90,0,Centura de Est
26346,36581,36580,100.77,90,0,Centura de Est
26347,35972,35975,12.54,90,1,Calea Odoreului
26348,36584,14329,57.15,50,1,Bulevardul București
26349,14329,1547,111.03,50,1,Bulevardul București
26350,36585,35249,81.68,50,0,Bulevardul București
26351,13468,17200,11.20,50,0,Bulevardul București
26352,34266,34264,14.03,30,1,Bulevardul Cloșca
26353,34264,34265,22.63,30,1,Bulevardul Octavian Goga
26354,34267,34265,16.96,30,1,Bulevardul Cloșca
26355,36587,36586,35.96,50,1,
26356,47528,36589,52.90,30,1,
26357,36589,50389,51.65,30,1,
26358,50392,36590,50.72,30,1,
26359,36590,50395,48.83,30,1,
26360,26961,50380,31.82,70,1,Varianta de Ocolire Caracal
26361,50380,36591,131.34,70,1,Varianta de Ocolire Caracal
26362,36594,50384,100.86,70,1,Varianta de Ocolire Caracal
26363,50384,26961,62.19,70,1,Varianta de Ocolire Caracal
26364,50385,50387,2071.35,90,0,Varianta de Ocolire Caracal
26365,50404,5634,49.10,30,1,Strada 1 Decembrie 1918
26366,36597,36596,58.40,30,1,
26367,35581,50365,60.48,30,1,
26368,36598,35581,60.47,100,1,
26369,36599,36600,62.28,100,1,
26370,36600,50366,61.88,30,1,
26371,36601,12473,61.94,50,0,Bulevardul București
26372,36603,2299,55.86,50,0,Bulevardul București
26373,36604,13463,34.11,50,0,Bulevardul București
26374,36605,13468,57.23,50,0,Bulevardul București
26375,35249,36605,26.06,50,0,Bulevardul București
26376,33329,2900,62.69,50,0,Bulevardul Eroii Sanitari
26377,4616,36418,14.35,50,1,Șoseaua Giurgiului
26378,36419,1311,13.99,60,1,Șoseaua Giurgiului
26379,1311,36417,19.75,50,1,Șoseaua Giurgiului
26380,36416,4616,19.90,60,1,Șoseaua Giurgiului
26381,36612,29902,89.83,40,1,Calea Văcărești
26382,36613,29899,14.50,60,1,Șoseaua Mihai Bravu
26383,7539,7540,1337.77,50,0,Strada Principală
26384,35948,13685,110.74,130,1,Autostrada București-Pitești
26385,36617,10463,1951.86,90,0,
26386,24763,36617,27.11,90,0,
26387,10462,48976,2206.35,90,0,
26388,10462,36618,29.18,50,1,
26389,36618,50924,18.21,50,1,
26390,50924,50922,1.94,50,1,
26391,50922,50925,10.58,50,1,
26392,36618,50920,89.37,50,1,
26393,50919,36619,117.75,50,1,
26394,19392,15015,64.22,50,1,Șoseaua Olteniței
26395,15015,19393,50.77,50,1,Șoseaua Olteniței
26396,9816,38838,168.65,60,1,Bulevardul Iuliu Maniu
26397,10949,4741,55.79,60,1,Bulevardul Iuliu Maniu
26398,4741,9816,14.64,60,1,Bulevardul Iuliu Maniu
26399,36620,44635,24.97,60,1,Bulevardul Iuliu Maniu
26400,4740,36620,126.20,60,1,Bulevardul Iuliu Maniu
26401,31965,4740,33.99,60,1,Bulevardul Iuliu Maniu
26402,3029,4507,96.03,60,1,Bulevardul Iuliu Maniu
26403,4507,31965,66.32,60,1,Bulevardul Iuliu Maniu
26404,36622,3342,45.41,70,0,Strada Europei
26405,24055,36622,59.23,50,0,Strada Europei
26406,25298,25293,297.35,50,0,
26407,47207,25298,510.70,50,0,
26408,19395,23531,12.04,50,1,
26409,19399,19401,81.35,50,1,Șoseaua Olteniței
26410,20032,19399,162.57,50,1,Șoseaua Olteniței
26411,19400,20032,404.69,50,1,Șoseaua Olteniței
26412,1300,19381,97.70,60,1,Șoseaua Mihai Bravu
26413,10448,10449,104.60,60,1,Șoseaua Mihai Bravu
26414,12247,12248,198.08,90,1,Lipcani-frontiera cu România
26415,12246,28977,85.94,50,0,Lipcani-frontiera cu România
26416,12248,12247,172.47,90,1,Lipcani-frontiera cu România
26417,29532,36634,65.27,50,1,Bulevardul Unirii
26418,15230,29532,63.05,50,1,Bulevardul Unirii
26419,11092,24312,48.31,60,1,Șoseaua Giurgiului
26420,23146,23148,83.31,50,0,
26421,21185,23147,84.31,50,0,
26422,24443,30619,186.99,50,0,
26423,23532,19394,110.33,50,1,Șoseaua Olteniței
26424,19394,19392,241.58,50,1,Șoseaua Olteniței
26425,36639,36641,19.61,50,1,Strada Mărășești
26426,36641,36640,20.91,30,1,Strada Mărășești
26427,36642,36644,25.75,90,1,Strada Ștefan cel Mare
26428,36644,36643,25.24,30,1,Strada Ștefan cel Mare
26429,30927,36645,19.06,30,1,Strada Mihai Eminescu
26430,36646,30927,20.49,90,1,Strada Mihai Eminescu
26431,36649,31550,15.73,30,1,Strada Mihai Eminescu
26432,36653,31549,17.04,30,1,Strada Mihai Eminescu
26433,36656,13144,57.77,50,1,Bulevardul Independenței
26434,13145,36656,60.47,50,1,Bulevardul Independenței
26435,25794,36655,37.65,50,1,Bulevardul Independenței
26436,36655,13146,37.92,50,1,Bulevardul Independenței
26437,1288,15338,9.07,50,1,
26438,36660,18930,46.73,50,1,Șoseaua Olteniței
26439,18930,18929,283.24,50,1,Șoseaua Olteniței
26440,36661,33203,46.07,50,1,Șoseaua Olteniței
26441,2082,36661,633.62,50,1,Șoseaua Olteniței
26442,36662,23523,40.50,50,1,Șoseaua Olteniței
26443,30030,30056,16.07,50,1,Șoseaua Olteniței
26444,38730,34469,98.11,60,1,Calea Văcărești
26445,31172,32134,446.79,50,1,Bulevardul Theodor Pallady
26446,13247,36671,30.47,50,0,Bulevardul Independenței
26447,36671,13250,85.85,50,0,Bulevardul Independenței
26448,13250,36246,39.49,50,0,Bulevardul Independenței
26449,36672,36248,56.48,50,0,Bulevardul Independenței
26450,36673,20822,83.54,50,0,Piața Victoriei
26451,36675,36674,58.89,50,1,Strada București
26452,36674,36677,30.20,50,1,Strada București
26453,26101,36675,67.80,50,0,Strada București
26454,36677,36676,46.99,50,1,Strada București
26455,36676,36678,79.00,50,1,Strada București
26456,36678,19847,50.16,50,1,Strada București
26457,19847,6260,74.78,50,1,Strada București
26458,13252,36679,24.44,50,0,Bulevardul Independenței
26459,13245,36680,21.68,50,0,Bulevardul Independenței
26460,36680,13246,291.77,50,0,Bulevardul Independenței
26461,3263,13112,266.06,50,1,Bulevardul Theodor Pallady
26462,50781,35515,147.42,70,1,Centura Alexandriei
26463,35516,47281,99.07,50,1,Centura Alexandriei
26464,23899,24650,61.43,30,1,Centura Alexandriei
26465,23898,23897,48.75,50,1,
26466,24649,45264,63.97,30,1,
26467,51203,36696,2086.30,100,0,
26468,36695,3345,38.79,100,0,
26469,36696,36697,23.63,100,0,
26470,51188,3347,289.54,60,0,
26471,29102,18754,2216.73,50,0,
26472,43206,33312,4.88,30,0,
26473,33312,33313,14.79,30,0,
26474,33313,13102,17.29,30,0,
26475,47039,16922,3.75,40,0,
26476,16922,43457,21.31,40,0,
26477,43457,37067,6.24,40,0,
26478,37067,22175,26.45,40,0,
26479,22175,47039,33.49,40,0,
26480,1146,24062,260.26,90,0,
26481,6315,6204,106.32,50,1,Bulevardul Liviu Rebreanu
26482,28663,28664,130.14,90,0,
26483,30934,1635,131.94,50,0,
26484,1634,30934,521.52,50,0,
26485,36703,818,37.19,60,1,Bulevardul Lascăr Catargiu
26486,29228,4576,43.52,60,1,Șoseaua Pantelimon
26487,30891,29228,474.08,60,1,Șoseaua Pantelimon
26488,24529,19215,30.00,60,1,Șoseaua Pantelimon
26489,29862,36705,586.90,60,1,Șoseaua Pantelimon
26490,4590,36709,18.91,60,1,Bulevardul Basarabia
26491,19338,36710,61.35,50,0,Șoseaua Morarilor
26492,41252,36711,40.98,60,1,
26493,36712,41251,74.68,60,1,
26494,10968,20822,106.48,50,0,Bulevardul Republicii
26495,36715,32928,33.62,60,1,Șoseaua Pantelimon
26496,19216,36715,136.22,60,1,Șoseaua Pantelimon
