id,coords
8705,47.212059:27.024113 47.212050:27.024043 47.212026:27.023985 47.211991:27.023940
8706,47.211991:27.023940 47.211948:27.023915 47.211902:27.023910 47.211857:27.023928
8707,47.211857:27.023928 47.211819:27.023965 47.211790:27.024019
8708,47.211790:27.024019 47.211775:27.024083 47.211774:27.024151
8709,47.513956:22.129977 47.514020:22.130161 47.514518:22.130846 47.514661:22.131078 47.514793:22.131292 47.515482:22.132699 47.515508:22.132753 47.515534:22.132807 47.515655:22.133039 47.516179:22.134038 47.516506:22.134660 47.516559:22.134797 47.516550:22.134907
8710,47.516550:22.134907 47.516457:22.135038 47.515313:22.136186 47.515281:22.136218 47.514998:22.136594 47.514730:22.137099 47.514592:22.137493 47.514501:22.137866 47.513973:22.139893 47.513900:22.140141 47.513825:22.140323 47.513740:22.140469
8711,47.514621:22.127539 47.514210:22.129021 47.514010:22.129716 47.513999:22.129754 47.513956:22.129977
8712,47.510646:22.112576 47.510666:22.112708 47.510771:22.113284 47.511081:22.114937 47.511172:22.115441 47.511376:22.116554 47.511617:22.117909 47.511640:22.118021 47.511717:22.118394 47.511759:22.118540 47.511829:22.118732 47.512136:22.119510 47.512415:22.120266 47.512748:22.121205 47.513049:22.122026 47.513183:22.122482 47.513351:22.123160 47.513573:22.124013 47.513694:22.124349 47.513894:22.124846 47.514019:22.125127 47.514043:22.125181
8713,47.514678:22.127337 47.514621:22.127539
8714,47.394527:22.156063 47.395040:22.157668 47.395190:22.158044 47.395354:22.158407 47.395641:22.158897 47.396053:22.159436 47.396358:22.159725 47.401380:22.164711 47.401761:22.165089 47.402294:22.165499 47.402783:22.165704 47.403737:22.165903 47.404107:22.166071 47.404394:22.166280 47.404712:22.166630 47.407606:22.170268 47.408070:22.170803 47.412291:22.175075 47.413424:22.176212 47.413498:22.176285 47.414599:22.177521 47.417105:22.180449 47.417371:22.180788 47.419584:22.183612 47.420041:22.184203 47.420516:22.184741 47.421697:22.186057 47.422044:22.186436 47.422093:22.186503 47.422128:22.186552 47.422301:22.186877 47.422375:22.187056 47.423460:22.190423 47.425544:22.197018 47.425994:22.198443 47.426689:22.200648 47.427124:22.202056 47.427235:22.202360 47.427351:22.202636 47.427489:22.202901 47.427834:22.203507 47.428307:22.204323 47.428846:22.205294 47.429273:22.206045 47.429679:22.206747 47.429913:22.207134 47.429978:22.207239 47.430054:22.207343
8715,47.363278:22.071176 47.363374:22.071059 47.363829:22.070415 47.364301:22.069783 47.365243:22.068515 47.365576:22.067958 47.365669:22.067781 47.365757:22.067606 47.365929:22.067263 47.366278:22.066572 47.366971:22.065214 47.368024:22.063066 47.368891:22.061340 47.369367:22.060391 47.369917:22.059284 47.370685:22.057736 47.370776:22.057560 47.370871:22.057375 47.371054:22.057014 47.371425:22.056289 47.372147:22.054835 47.372248:22.054615 47.372352:22.054394 47.372567:22.053947 47.372980:22.053065 47.373824:22.051302 47.373952:22.051023 47.374086:22.050746 47.374342:22.050208 47.374860:22.049127 47.374905:22.049035 47.374944:22.048950 47.375025:22.048799 47.375174:22.048481 47.375345:22.048125 47.375454:22.047901 47.375560:22.047604 47.375616:22.047460 47.375635:22.047406 47.375657:22.047348 47.375804:22.046829 47.375918:22.046275 47.376708:22.041037 47.377052:22.038668 47.377773:22.034028 47.377885:22.033365 47.377990:22.032701 47.378095:22.032014 47.378191:22.031377 47.378611:22.028732 47.378682:22.028233 47.378766:22.027730 47.378918:22.026737 47.379076:22.025741 47.379246:22.024758 47.380042:22.019565 47.380067:22.019331 47.380073:22.019138 47.380067:22.018927 47.380051:22.018665 47.380019:22.018434 47.379984:22.018245 47.379906:22.017988 47.378679:22.014244 47.378573:22.013980 47.378494:22.013811 47.378443:22.013727 47.378361:22.013606 47.378280:22.013506 47.378132:22.013353 47.377980:22.013224 47.377841:22.013134 47.377569:22.012985 47.376844:22.012694 47.376453:22.012578 47.375827:22.012460 47.375715:22.012435 47.375575:22.012374 47.375520:22.012310 47.375493:22.012254 47.375477:22.012193 47.375466:22.012093 47.375477:22.012006 47.375510:22.011919 47.375669:22.011570 47.375959:22.011028 47.376174:22.010416 47.376241:22.010171 47.376626:22.008329 47.376671:22.007989 47.376693:22.007668 47.376709:22.007329 47.376725:22.004682 47.376721:22.003808 47.376596:22.001728 47.376580:22.001290 47.376585:22.000894 47.376596:22.000670 47.376634:22.000272 47.376754:21.999267 47.376802:21.998998 47.376845:21.998845 47.376920:21.998664 47.377090:21.998338 47.377141:21.998230 47.377179:21.998112 47.377211:21.997951 47.377257:21.997709 47.377734:21.994408
8716,47.363100:22.071422 47.363278:22.071176
8717,46.551299:24.565618 46.551667:24.566093 46.552055:24.566610
8718,47.354301:22.085177 47.354529:22.085066
8719,46.626318:22.390628 46.625858:22.390891
8720,46.620686:22.403585 46.620616:22.403815 46.620514:22.404076 46.620371:22.404372 46.620206:22.404682 46.619979:22.405086 46.619540:22.405898 46.619097:22.406657 46.618690:22.407265 46.618428:22.407633 46.618334:22.407757 46.618122:22.408062
8721,46.618122:22.408062 46.617443:22.409016 46.616750:22.409996 46.616617:22.410190 46.616333:22.410573 46.616220:22.410692 46.616079:22.410825 46.615954:22.410914 46.615839:22.410984 46.615719:22.411044 46.614995:22.411358 46.614809:22.411451 46.614689:22.411523 46.614554:22.411612 46.614299:22.411803 46.614159:22.411924 46.614024:22.412055 46.613745:22.412351 46.613223:22.412964 46.612592:22.413697 46.612310:22.414024 46.611942:22.414414 46.611769:22.414563 46.611605:22.414695 46.611266:22.414955 46.609388:22.416405
8722,46.539057:24.577673 46.539015:24.577854 46.538956:24.578058 46.538859:24.578303
8723,46.539063:24.576861 46.539092:24.577119 46.539088:24.577397 46.539075:24.577567 46.539057:24.577673
8724,46.552672:24.567449 46.552735:24.567519 46.553285:24.568212 46.553349:24.568293
8725,46.557501:24.575276 46.557556:24.575379 46.557581:24.575427 46.558004:24.576227 46.558193:24.576583 46.558312:24.576797
8726,46.556407:24.573111 46.557186:24.574664
8727,45.909979:22.531949 45.909903:22.532405
8728,46.525652:24.539024 46.525968:24.539628 46.525993:24.539676
8729,46.526281:24.540102 46.526138:24.539791
8730,46.520666:22.506704 46.520745:22.506238
8731,46.525071:22.489245 46.525137:22.488704 46.525209:22.488114 46.525264:22.487675 46.525310:22.487252 46.525333:22.487074 46.525374:22.486728 46.525384:22.486543 46.525380:22.486386 46.525377:22.486265 46.525363:22.486150 46.525329:22.486004 46.525257:22.485776 46.525180:22.485603 46.525100:22.485436 46.524950:22.485117 46.524865:22.484923 46.524809:22.484765
8732,46.542787:22.456547 46.542592:22.456554
8733,46.542592:22.456554 46.542521:22.456556 46.542353:22.456568 46.542177:22.456594 46.541936:22.456637 46.541679:22.456697 46.541208:22.456808 46.541035:22.456862 46.540857:22.456938 46.540753:22.456989 46.540674:22.457036 46.540597:22.457101 46.540504:22.457218 46.540384:22.457397 46.540208:22.457656 46.539923:22.458105 46.539526:22.458566 46.539135:22.459016 46.538801:22.459457 46.538699:22.459582 46.538518:22.459764 46.538346:22.459936 46.538259:22.460023 46.538166:22.460135 46.538081:22.460248 46.537991:22.460408 46.537889:22.460654 46.537780:22.460997 46.537686:22.461199 46.537637:22.461249 46.537595:22.461285 46.537535:22.461310 46.537433:22.461338 46.537291:22.461298 46.536833:22.461108 46.536321:22.460907 46.535984:22.460778 46.535677:22.460677 46.534451:22.460270 46.534224:22.460181 46.534010:22.460088 46.533719:22.459913 46.533353:22.459706 46.533146:22.459593 46.532920:22.459499 46.532562:22.459354 46.532461:22.459288 46.532358:22.459202 46.532238:22.459098 46.532188:22.459028 46.532168:22.459000
8734,46.532168:22.459000 46.531997:22.458761 46.531955:22.458702 46.531821:22.458544
8735,45.859731:21.316512 45.859596:21.316702 45.859370:21.317204 45.859285:21.317337 45.859150:21.317482 45.859015:21.317608 45.858869:21.317686 45.858673:21.317741 45.858463:21.317759 45.858306:21.317720 45.858124:21.317638 45.858011:21.317555 45.857909:21.317447 45.857781:21.317293 45.857687:21.317125 45.857610:21.316948 45.857549:21.316736 45.857506:21.316501 45.857497:21.316261 45.857502:21.316018 45.857541:21.315768 45.857594:21.315481
8736,45.795642:21.416508 45.795553:21.416188 45.795396:21.415726 45.795372:21.415590
8737,45.795056:21.415549 45.795105:21.415621 45.795168:21.415665 45.795238:21.415676
8738,45.795238:21.415676 45.795311:21.415650 45.795372:21.415590
8739,45.795372:21.415590 45.795403:21.415535 45.795423:21.415471 45.795433:21.415402 45.795431:21.415332
8740,45.795431:21.415332 45.795418:21.415267 45.795396:21.415208 45.795365:21.415157
8741,45.795365:21.415157 45.795318:21.415112 45.795265:21.415086 45.795209:21.415082
8742,45.795209:21.415082 45.795136:21.415111 45.795057:21.415194
8743,45.795057:21.415194 45.795036:21.415259 45.795019:21.415357 45.795026:21.415458 45.795056:21.415549
8744,45.907641:22.584161 45.907723:22.584571
8745,45.907723:22.584571 45.907895:22.585388 45.907970:22.585760 45.908033:22.586148 45.908097:22.586632 45.908104:22.586980 45.908106:22.587602 45.908123:22.588375 45.908137:22.588710 45.908198:22.589258 45.908343:22.589723 45.908628:22.590476 45.908920:22.591309 45.909055:22.591766 45.909141:22.592266 45.909204:22.592799 45.909294:22.593736 45.909386:22.594295 45.909478:22.594639 45.909562:22.594963 45.910344:22.596925 45.910474:22.597319 45.910599:22.597715 45.910977:22.598850 45.911199:22.599523 45.911365:22.600006
8746,45.856872:22.185390 45.856925:22.185758
8747,45.856925:22.185758 45.856976:22.186173 45.857067:22.186944 45.857131:22.187700 45.857653:22.192405 45.857709:22.192908 45.857776:22.193446 45.857877:22.194241 45.857899:22.194419
8748,47.236966:21.941516 47.237614:21.941721
8749,47.237614:21.941721 47.237758:21.941776 47.240831:21.942735 47.241533:21.942948 47.241634:21.942985 47.242016:21.943131 47.242190:21.943172 47.243124:21.943459 47.243864:21.943715 47.244012:21.943767 47.244151:21.943824 47.244266:21.943880 47.244377:21.943940 47.244537:21.944041 47.244684:21.944157 47.244830:21.944282 47.246969:21.946275 47.247125:21.946402 47.247281:21.946515 47.247429:21.946611 47.247621:21.946714 47.247816:21.946804 47.248070:21.946908 47.249122:21.947281 47.249240:21.947314 47.250424:21.947764 47.251614:21.948194 47.252803:21.948626
8750,46.004301:26.674632 46.004159:26.674215 46.004057:26.673761 46.004024:26.673516 46.004000:26.673194 46.003950:26.672287 46.003900:26.671067 46.003883:26.670724 46.003853:26.670521 46.003806:26.670355 46.003756:26.670231 46.003673:26.670082 46.003582:26.669975 46.003452:26.669870 46.002817:26.669459 46.002316:26.669092 46.001695:26.668573 46.001420:26.668332 46.001118:26.667989 46.000730:26.667534 46.000646:26.667437 46.000544:26.667354 46.000451:26.667288 46.000326:26.667156 46.000265:26.667074 46.000198:26.666968 46.000136:26.666840 46.000075:26.666664 46.000047:26.666495 46.000030:26.666361 46.000014:26.666123 45.999978:26.665301 45.999983:26.665078 46.000003:26.664676 46.000033:26.664470 46.000074:26.664215 46.000263:26.663069 46.000284:26.662870 46.000279:26.662599 46.000252:26.662310 46.000189:26.661646 46.000162:26.661366 46.000163:26.661075 46.000187:26.660872 46.000239:26.660550 46.000272:26.660266 46.000265:26.659941 46.000249:26.659632 46.000127:26.658654 45.999922:26.657168
8751,46.759583:23.554229 46.759384:23.553526
8752,47.158787:21.932354 47.158891:21.932727 47.159623:21.935408 47.160603:21.938931 47.160751:21.939519
8753,47.160751:21.939519 47.160994:21.940476 47.161140:21.940913 47.161372:21.941378 47.161716:21.941919
8754,45.141074:25.713251 45.141052:25.713401 45.141034:25.713554 45.141021:25.713719 45.141016:25.713875 45.141020:25.714045 45.141033:25.714213 45.141049:25.714361 45.141073:25.714502 45.141108:25.714657 45.141149:25.714803 45.141232:25.715054 45.141323:25.715300 45.141488:25.715639 45.142784:25.718308 45.142881:25.718544 45.142957:25.718751 45.143076:25.719126 45.143124:25.719294 45.143152:25.719432 45.143163:25.719539 45.143158:25.719654 45.143136:25.719752 45.143103:25.719833 45.143055:25.719892 45.143002:25.719931 45.142945:25.719953 45.142887:25.719954 45.142828:25.719948 45.142778:25.719928 45.142712:25.719882 45.142651:25.719823 45.142578:25.719726 45.141821:25.718521 45.141554:25.718098 45.141504:25.718023 45.141458:25.717968 45.141398:25.717928 45.141348:25.717913 45.141286:25.717915 45.141237:25.717934 45.141171:25.717981 45.141115:25.718044 45.141084:25.718112 45.141061:25.718200 45.141056:25.718290 45.141060:25.718398 45.141086:25.718507 45.141140:25.718636 45.141717:25.719829 45.141917:25.720250 45.141960:25.720348 45.141989:25.720438 45.142007:25.720543 45.142013:25.720636 45.142013:25.720724 45.142001:25.720811 45.141982:25.720886 45.141948:25.720980 45.141909:25.721066 45.141859:25.721156 45.141768:25.721279 45.141652:25.721414 45.141466:25.721622 45.141258:25.721844 45.141181:25.721928 45.141128:25.721986 45.140740:25.722422 45.140590:25.722590 45.139869:25.723400 45.139504:25.723795 45.138962:25.724384 45.138533:25.724844 45.138334:25.725055 45.138305:25.725085 45.138086:25.725320 45.137946:25.725480 45.137858:25.725576 45.137673:25.725789 45.137615:25.725854 45.137188:25.726328 45.137127:25.726397 45.136926:25.726620 45.136548:25.727030 45.136105:25.727512 45.135897:25.727732 45.135865:25.727769 45.135663:25.727996 45.135555:25.728134 45.135283:25.728510 45.135209:25.728625 45.135077:25.728835 45.134960:25.729029 45.134894:25.729149 45.134836:25.729280 45.134797:25.729392 45.134754:25.729572 45.134681:25.730086 45.134662:25.730215
8755,45.761816:21.172286 45.761630:21.171501 45.761549:21.171172 45.761335:21.170188 45.760890:21.167522 45.760761:21.166691 45.760684:21.166268 45.760658:21.165892 45.760660:21.165654 45.760710:21.165018 45.760895:21.163299 45.761020:21.161923 45.761200:21.159663
8756,45.787162:21.198714 45.787238:21.198611
8757,45.805849:21.196946 45.805965:21.196865
8758,45.805965:21.196865 45.806051:21.196814 45.806208:21.196739 45.806542:21.196578 45.807026:21.196379
8759,47.085921:21.914436 47.085821:21.914560 47.085796:21.914607 47.085754:21.914705 47.085584:21.915178 47.085491:21.915466
8760,47.084949:21.916783 47.085053:21.916723 47.085105:21.916676 47.085144:21.916626 47.085193:21.916542 47.085355:21.916190 47.085431:21.916018 47.085483:21.915910 47.085544:21.915803 47.085593:21.915741
8761,47.085664:21.915509 47.085669:21.915277 47.085682:21.915167 47.085702:21.915066 47.085733:21.914958 47.085777:21.914828 47.085823:21.914703 47.085863:21.914597 47.085921:21.914436
8762,47.085458:21.915565 47.085336:21.915986 47.085285:21.916129 47.085231:21.916266 47.085181:21.916369 47.085042:21.916629 47.084949:21.916783
8763,47.146006:24.512318 47.146163:24.512554
8764,47.130180:24.490831 47.130153:24.490796 47.129146:24.488915 47.128413:24.487544
8765,47.131739:24.490857 47.131788:24.490943 47.132946:24.493007 47.133188:24.493424 47.133844:24.494512
8766,47.131208:24.489635 47.131191:24.489596 47.131166:24.489568 47.131136:24.489555 47.131109:24.489557 47.131083:24.489572 47.131062:24.489597 47.131047:24.489630 47.131040:24.489668 47.131041:24.489708 47.131050:24.489746
8767,47.131050:24.489746 47.131066:24.489776 47.131088:24.489798
8768,47.131088:24.489798 47.131111:24.489810 47.131136:24.489811
8769,47.131136:24.489811 47.131161:24.489801 47.131184:24.489781 47.131201:24.489752 47.131212:24.489716
8770,47.131212:24.489716 47.131212:24.489675 47.131208:24.489635
8771,47.123036:24.477331 47.123086:24.477628
8772,47.123135:24.477564 47.123115:24.477579 47.123098:24.477601 47.123086:24.477628
8773,47.123086:24.477628 47.123079:24.477663 47.123080:24.477698 47.123085:24.477735 47.123100:24.477763 47.123114:24.477776 47.123147:24.477795
8774,47.123147:24.477795 47.123168:24.477795 47.123189:24.477787 47.123208:24.477772 47.123223:24.477750
8775,47.123223:24.477750 47.123235:24.477716 47.123240:24.477677 47.123235:24.477639 47.123225:24.477609 47.123209:24.477584 47.123189:24.477567 47.123173:24.477561 47.123158:24.477559
8776,47.123158:24.477559 47.123135:24.477564
8777,46.680825:22.311595 46.680519:22.312198 46.680205:22.312806 46.679981:22.313329 46.679762:22.313962 46.679599:22.314516 46.679409:22.315260 46.679236:22.315955 46.679058:22.316615 46.678969:22.316890 46.678803:22.317289 46.678689:22.317516 46.678299:22.318195 46.675946:22.322186
8778,46.681015:22.311235 46.680825:22.311595
8779,46.647662:22.373797 46.647292:22.374075 46.640824:22.379188 46.640460:22.379479 46.639819:22.379992 46.638235:22.381248 46.636658:22.382511 46.635248:22.383563 46.633852:22.384587
8780,46.654355:22.368543 46.654257:22.368618 46.654177:22.368679
8781,45.747124:24.200308 45.747274:24.200325 45.747432:24.200361 45.747530:24.200389 45.747656:24.200435 45.747727:24.200472 45.747788:24.200502 45.747976:24.200608 45.748092:24.200646
8782,45.661441:25.594035 45.661707:25.593842
8783,46.210105:21.351088 46.210133:21.351152
8784,46.210133:21.351152 46.210154:21.351184 46.210178:21.351212 46.210204:21.351234 46.210233:21.351250 46.210262:21.351260 46.210293:21.351264
8785,46.210293:21.351264 46.210324:21.351262 46.210355:21.351253 46.210384:21.351237
8786,46.210384:21.351237 46.210414:21.351212 46.210441:21.351181 46.210464:21.351144 46.210483:21.351102 46.210497:21.351056
